FiscalYear,Chain,Category,Territory,Segment,Buyer,Value Column Name,Value
"2014","Lindseys","010-Womens","MD","4228","Buchanan, Alma","Variance %","0.0444168862708624"
"2014","Lindseys","010-Womens","MD","4228","Carr, Slade","TotalSales","27.97"
"2014","Lindseys","010-Womens","MD","4228","Carr, Slade","TotalSalesLY","23.97"
"2014","Lindseys","010-Womens","MD","4228","Carr, Slade","TotalUnits","5"
"2014","Lindseys","010-Womens","MD","4228","Carr, Slade","Variance","4"
"2014","Lindseys","010-Womens","MD","4228","Carr, Slade","Variance %","0.16687526074259493"
"2014","Lindseys","010-Womens","MD","4228","Ward, Kermit","TotalSales","25.98"
"2014","Lindseys","010-Womens","MD","4228","Ward, Kermit","TotalSalesLY","25.98"
"2014","Lindseys","010-Womens","MD","4228","Ward, Kermit","TotalUnits","4"
"2014","Lindseys","010-Womens","MD","4228","Ward, Kermit","Variance","0"
"2014","Lindseys","010-Womens","MD","4228","Ward, Kermit","Variance %","0"
"2014","Lindseys","010-Womens","MD","4228","Clemons, Uma","TotalSales","19.5"
"2014","Lindseys","010-Womens","MD","4228","Clemons, Uma","TotalSalesLY","19.5"
"2014","Lindseys","010-Womens","MD","4228","Clemons, Uma","TotalUnits","18"
"2014","Lindseys","010-Womens","MD","4228","Clemons, Uma","Variance","0"
"2014","Lindseys","010-Womens","MD","4228","Clemons, Uma","Variance %","0"
"2014","Lindseys","010-Womens","MD","4378","Long, Amy","TotalSales","835.4"
"2014","Lindseys","010-Womens","MD","4378","Long, Amy","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4378","Long, Amy","TotalUnits","60"
"2014","Lindseys","010-Womens","MD","4378","Long, Amy","Variance","835.4"
"2014","Lindseys","010-Womens","MD","4378","Long, Amy","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4378","Carr, Slade","TotalSales","109.89000000000001"
"2014","Lindseys","010-Womens","MD","4378","Carr, Slade","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4378","Carr, Slade","TotalUnits","11"
"2014","Lindseys","010-Womens","MD","4378","Carr, Slade","Variance","109.89"
"2014","Lindseys","010-Womens","MD","4378","Carr, Slade","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4378","Petty, Perry","TotalSales","69.92999999999999"
"2014","Lindseys","010-Womens","MD","4378","Petty, Perry","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4378","Petty, Perry","TotalUnits","7"
"2014","Lindseys","010-Womens","MD","4378","Petty, Perry","Variance","69.93"
"2014","Lindseys","010-Womens","MD","4378","Petty, Perry","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4378","Barrett, Galvin","TotalSales","25.98"
"2014","Lindseys","010-Womens","MD","4378","Barrett, Galvin","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4378","Barrett, Galvin","TotalUnits","2"
"2014","Lindseys","010-Womens","MD","4378","Barrett, Galvin","Variance","25.98"
"2014","Lindseys","010-Womens","MD","4378","Barrett, Galvin","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4378","Hubbard, Quintessa","TotalSales","1"
"2014","Lindseys","010-Womens","MD","4378","Hubbard, Quintessa","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4378","Hubbard, Quintessa","TotalUnits","1"
"2014","Lindseys","010-Womens","MD","4378","Hubbard, Quintessa","Variance","1"
"2014","Lindseys","010-Womens","MD","4378","Hubbard, Quintessa","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4092","Long, Amy","TotalSales","511.47"
"2014","Lindseys","010-Womens","MD","4092","Long, Amy","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4092","Long, Amy","TotalUnits","53"
"2014","Lindseys","010-Womens","MD","4092","Long, Amy","Variance","511.47"
"2014","Lindseys","010-Womens","MD","4092","Long, Amy","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4092","Buchanan, Alma","TotalSales","287.7"
"2014","Lindseys","010-Womens","MD","4092","Buchanan, Alma","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4092","Buchanan, Alma","TotalUnits","30"
"2014","Lindseys","010-Womens","MD","4092","Buchanan, Alma","Variance","287.7"
"2014","Lindseys","010-Womens","MD","4092","Buchanan, Alma","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4092","Barrett, Galvin","TotalSales","159.8"
"2014","Lindseys","010-Womens","MD","4092","Barrett, Galvin","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4092","Barrett, Galvin","TotalUnits","20"
"2014","Lindseys","010-Womens","MD","4092","Barrett, Galvin","Variance","159.8"
"2014","Lindseys","010-Womens","MD","4092","Barrett, Galvin","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4132","Long, Amy","TotalSales","915.0899999999999"
"2014","Lindseys","010-Womens","MD","4132","Long, Amy","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4132","Long, Amy","TotalUnits","92"
"2014","Lindseys","010-Womens","MD","4132","Long, Amy","Variance","915.09"
"2014","Lindseys","010-Womens","MD","4132","Long, Amy","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4572","Barrett, Galvin","TotalSales","556.39"
"2014","Lindseys","010-Womens","MD","4572","Barrett, Galvin","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4572","Barrett, Galvin","TotalUnits","62"
"2014","Lindseys","010-Womens","MD","4572","Barrett, Galvin","Variance","556.39"
"2014","Lindseys","010-Womens","MD","4572","Barrett, Galvin","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4572","Thomas, Shellie","TotalSales","179.88"
"2014","Lindseys","010-Womens","MD","4572","Thomas, Shellie","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4572","Thomas, Shellie","TotalUnits","12"
"2014","Lindseys","010-Womens","MD","4572","Thomas, Shellie","Variance","179.88"
"2014","Lindseys","010-Womens","MD","4572","Thomas, Shellie","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4572","Mccray, Nayda","TotalSales","69"
"2014","Lindseys","010-Womens","MD","4572","Mccray, Nayda","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4572","Mccray, Nayda","TotalUnits","23"
"2014","Lindseys","010-Womens","MD","4572","Mccray, Nayda","Variance","69"
"2014","Lindseys","010-Womens","MD","4572","Mccray, Nayda","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4572","Petty, Perry","TotalSales","60.98"
"2014","Lindseys","010-Womens","MD","4572","Petty, Perry","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4572","Petty, Perry","TotalUnits","15"
"2014","Lindseys","010-Womens","MD","4572","Petty, Perry","Variance","60.98"
"2014","Lindseys","010-Womens","MD","4572","Petty, Perry","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4572","Long, Amy","TotalSales","23.94"
"2014","Lindseys","010-Womens","MD","4572","Long, Amy","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4572","Long, Amy","TotalUnits","6"
"2014","Lindseys","010-Womens","MD","4572","Long, Amy","Variance","23.94"
"2014","Lindseys","010-Womens","MD","4572","Long, Amy","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4572","Buchanan, Alma","TotalSales","9"
"2014","Lindseys","010-Womens","MD","4572","Buchanan, Alma","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4572","Buchanan, Alma","TotalUnits","1"
"2014","Lindseys","010-Womens","MD","4572","Buchanan, Alma","Variance","9"
"2014","Lindseys","010-Womens","MD","4572","Buchanan, Alma","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4572","Hubbard, Quintessa","TotalSales","4"
"2014","Lindseys","010-Womens","MD","4572","Hubbard, Quintessa","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4572","Hubbard, Quintessa","TotalUnits","2"
"2014","Lindseys","010-Womens","MD","4572","Hubbard, Quintessa","Variance","4"
"2014","Lindseys","010-Womens","MD","4572","Hubbard, Quintessa","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4126","Buchanan, Alma","TotalSales","863.46"
"2014","Lindseys","010-Womens","MD","4126","Buchanan, Alma","TotalSalesLY","863.46"
"2014","Lindseys","010-Womens","MD","4126","Buchanan, Alma","TotalUnits","434"
"2014","Lindseys","010-Womens","MD","4126","Buchanan, Alma","Variance","0"
"2014","Lindseys","010-Womens","MD","4126","Buchanan, Alma","Variance %","0"
"2014","Lindseys","010-Womens","MD","4455","Wright, Howard","TotalSales","304.90999999999997"
"2014","Lindseys","010-Womens","MD","4455","Wright, Howard","TotalSalesLY","119.92"
"2014","Lindseys","010-Womens","MD","4455","Wright, Howard","TotalUnits","40"
"2014","Lindseys","010-Womens","MD","4455","Wright, Howard","Variance","184.99"
"2014","Lindseys","010-Womens","MD","4455","Wright, Howard","Variance %","1.5426117411607738"
"2014","Lindseys","010-Womens","MD","4455","Long, Amy","TotalSales","292.01"
"2014","Lindseys","010-Womens","MD","4455","Long, Amy","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4455","Long, Amy","TotalUnits","31"
"2014","Lindseys","010-Womens","MD","4455","Long, Amy","Variance","292.01"
"2014","Lindseys","010-Womens","MD","4455","Long, Amy","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4455","Buchanan, Alma","TotalSales","97.96000000000001"
"2014","Lindseys","010-Womens","MD","4455","Buchanan, Alma","TotalSalesLY","38.97"
"2014","Lindseys","010-Womens","MD","4455","Buchanan, Alma","TotalUnits","13"
"2014","Lindseys","010-Womens","MD","4455","Buchanan, Alma","Variance","58.989999999999995"
"2014","Lindseys","010-Womens","MD","4455","Buchanan, Alma","Variance %","1.5137285091095716"
"2014","Lindseys","010-Womens","MD","4455","Carr, Slade","TotalSales","39"
"2014","Lindseys","010-Womens","MD","4455","Carr, Slade","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4455","Carr, Slade","TotalUnits","9"
"2014","Lindseys","010-Womens","MD","4455","Carr, Slade","Variance","39"
"2014","Lindseys","010-Womens","MD","4455","Carr, Slade","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4336","Petty, Perry","TotalSales","425.58000000000004"
"2014","Lindseys","010-Womens","MD","4336","Petty, Perry","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4336","Petty, Perry","TotalUnits","47"
"2014","Lindseys","010-Womens","MD","4336","Petty, Perry","Variance","425.58"
"2014","Lindseys","010-Womens","MD","4336","Petty, Perry","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4336","Carr, Slade","TotalSales","264.78"
"2014","Lindseys","010-Womens","MD","4336","Carr, Slade","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4336","Carr, Slade","TotalUnits","31"
"2014","Lindseys","010-Womens","MD","4336","Carr, Slade","Variance","264.78"
"2014","Lindseys","010-Womens","MD","4336","Carr, Slade","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4336","Barrett, Galvin","TotalSales","24"
"2014","Lindseys","010-Womens","MD","4336","Barrett, Galvin","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4336","Barrett, Galvin","TotalUnits","7"
"2014","Lindseys","010-Womens","MD","4336","Barrett, Galvin","Variance","24"
"2014","Lindseys","010-Womens","MD","4336","Barrett, Galvin","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4133","Long, Amy","TotalSales","648.35"
"2014","Lindseys","010-Womens","MD","4133","Long, Amy","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4133","Long, Amy","TotalUnits","65"
"2014","Lindseys","010-Womens","MD","4133","Long, Amy","Variance","648.35"
"2014","Lindseys","010-Womens","MD","4133","Long, Amy","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4133","Buchanan, Alma","TotalSales","29.97"
"2014","Lindseys","010-Womens","MD","4133","Buchanan, Alma","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4133","Buchanan, Alma","TotalUnits","3"
"2014","Lindseys","010-Womens","MD","4133","Buchanan, Alma","Variance","29.97"
"2014","Lindseys","010-Womens","MD","4133","Buchanan, Alma","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4802","Clemons, Uma","TotalSales","399.59000000000003"
"2014","Lindseys","010-Womens","MD","4802","Clemons, Uma","TotalSalesLY","399.59000000000003"
"2014","Lindseys","010-Womens","MD","4802","Clemons, Uma","TotalUnits","143"
"2014","Lindseys","010-Womens","MD","4802","Clemons, Uma","Variance","0"
"2014","Lindseys","010-Womens","MD","4802","Clemons, Uma","Variance %","0"
"2014","Lindseys","010-Womens","MD","4802","Hubbard, Quintessa","TotalSales","162.99"
"2014","Lindseys","010-Womens","MD","4802","Hubbard, Quintessa","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4802","Hubbard, Quintessa","TotalUnits","73"
"2014","Lindseys","010-Womens","MD","4802","Hubbard, Quintessa","Variance","162.99"
"2014","Lindseys","010-Womens","MD","4802","Hubbard, Quintessa","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4802","Buchanan, Alma","TotalSales","20"
"2014","Lindseys","010-Womens","MD","4802","Buchanan, Alma","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4802","Buchanan, Alma","TotalUnits","10"
"2014","Lindseys","010-Womens","MD","4802","Buchanan, Alma","Variance","20"
"2014","Lindseys","010-Womens","MD","4802","Buchanan, Alma","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4212","Carr, Slade","TotalSales","212.35"
"2014","Lindseys","010-Womens","MD","4212","Carr, Slade","TotalSalesLY","210.35"
"2014","Lindseys","010-Womens","MD","4212","Carr, Slade","TotalUnits","40"
"2014","Lindseys","010-Womens","MD","4212","Carr, Slade","Variance","2"
"2014","Lindseys","010-Womens","MD","4212","Carr, Slade","Variance %","0.009507962918944617"
"2014","Lindseys","010-Womens","MD","4212","Buchanan, Alma","TotalSales","185.76999999999998"
"2014","Lindseys","010-Womens","MD","4212","Buchanan, Alma","TotalSalesLY","180.76999999999998"
"2014","Lindseys","010-Womens","MD","4212","Buchanan, Alma","TotalUnits","37"
"2014","Lindseys","010-Womens","MD","4212","Buchanan, Alma","Variance","5"
"2014","Lindseys","010-Womens","MD","4212","Buchanan, Alma","Variance %","0.02765945676826907"
"2014","Lindseys","010-Womens","MD","4212","Clemons, Uma","TotalSales","164.73"
"2014","Lindseys","010-Womens","MD","4212","Clemons, Uma","TotalSalesLY","164.73"
"2014","Lindseys","010-Womens","MD","4212","Clemons, Uma","TotalUnits","28"
"2014","Lindseys","010-Womens","MD","4212","Clemons, Uma","Variance","0"
"2014","Lindseys","010-Womens","MD","4212","Clemons, Uma","Variance %","0"
"2014","Lindseys","010-Womens","MD","4091","Long, Amy","TotalSales","367.53999999999996"
"2014","Lindseys","010-Womens","MD","4091","Long, Amy","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4091","Long, Amy","TotalUnits","46"
"2014","Lindseys","010-Womens","MD","4091","Long, Amy","Variance","367.54"
"2014","Lindseys","010-Womens","MD","4091","Long, Amy","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4091","Barrett, Galvin","TotalSales","189.81"
"2014","Lindseys","010-Womens","MD","4091","Barrett, Galvin","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4091","Barrett, Galvin","TotalUnits","19"
"2014","Lindseys","010-Womens","MD","4091","Barrett, Galvin","Variance","189.81"
"2014","Lindseys","010-Womens","MD","4091","Barrett, Galvin","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4552","Clemons, Uma","TotalSales","543"
"2014","Lindseys","010-Womens","MD","4552","Clemons, Uma","TotalSalesLY","543"
"2014","Lindseys","010-Womens","MD","4552","Clemons, Uma","TotalUnits","181"
"2014","Lindseys","010-Womens","MD","4552","Clemons, Uma","Variance","0"
"2014","Lindseys","010-Womens","MD","4552","Clemons, Uma","Variance %","0"
"2014","Lindseys","010-Womens","MD","4377","Petty, Perry","TotalSales","317.02"
"2014","Lindseys","010-Womens","MD","4377","Petty, Perry","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4377","Petty, Perry","TotalUnits","35"
"2014","Lindseys","010-Womens","MD","4377","Petty, Perry","Variance","317.02"
"2014","Lindseys","010-Womens","MD","4377","Petty, Perry","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4377","Buchanan, Alma","TotalSales","105.93"
"2014","Lindseys","010-Womens","MD","4377","Buchanan, Alma","TotalSalesLY","69.93"
"2014","Lindseys","010-Womens","MD","4377","Buchanan, Alma","TotalUnits","13"
"2014","Lindseys","010-Womens","MD","4377","Buchanan, Alma","Variance","36"
"2014","Lindseys","010-Womens","MD","4377","Buchanan, Alma","Variance %","0.5148005148005147"
"2014","Lindseys","010-Womens","MD","4377","Barrett, Galvin","TotalSales","59.96"
"2014","Lindseys","010-Womens","MD","4377","Barrett, Galvin","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4377","Barrett, Galvin","TotalUnits","4"
"2014","Lindseys","010-Womens","MD","4377","Barrett, Galvin","Variance","59.96"
"2014","Lindseys","010-Womens","MD","4377","Barrett, Galvin","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4377","Long, Amy","TotalSales","49.95"
"2014","Lindseys","010-Womens","MD","4377","Long, Amy","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4377","Long, Amy","TotalUnits","5"
"2014","Lindseys","010-Womens","MD","4377","Long, Amy","Variance","49.95"
"2014","Lindseys","010-Womens","MD","4377","Long, Amy","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4256","Petty, Perry","TotalSales","410.61"
"2014","Lindseys","010-Womens","MD","4256","Petty, Perry","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4256","Petty, Perry","TotalUnits","42"
"2014","Lindseys","010-Womens","MD","4256","Petty, Perry","Variance","410.61"
"2014","Lindseys","010-Womens","MD","4256","Petty, Perry","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4256","Buchanan, Alma","TotalSales","59.5"
"2014","Lindseys","010-Womens","MD","4256","Buchanan, Alma","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4256","Buchanan, Alma","TotalUnits","8"
"2014","Lindseys","010-Womens","MD","4256","Buchanan, Alma","Variance","59.5"
"2014","Lindseys","010-Womens","MD","4256","Buchanan, Alma","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4256","Barrett, Galvin","TotalSales","53.97"
"2014","Lindseys","010-Womens","MD","4256","Barrett, Galvin","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4256","Barrett, Galvin","TotalUnits","7"
"2014","Lindseys","010-Womens","MD","4256","Barrett, Galvin","Variance","53.97"
"2014","Lindseys","010-Womens","MD","4256","Barrett, Galvin","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4256","Wright, Howard","TotalSales","6.99"
"2014","Lindseys","010-Womens","MD","4256","Wright, Howard","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4256","Wright, Howard","TotalUnits","1"
"2014","Lindseys","010-Womens","MD","4256","Wright, Howard","Variance","6.99"
"2014","Lindseys","010-Womens","MD","4256","Wright, Howard","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4878","Petty, Perry","TotalSales","388.78"
"2014","Lindseys","010-Womens","MD","4878","Petty, Perry","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4878","Petty, Perry","TotalUnits","13"
"2014","Lindseys","010-Womens","MD","4878","Petty, Perry","Variance","388.78"
"2014","Lindseys","010-Womens","MD","4878","Petty, Perry","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4878","Carr, Slade","TotalSales","104.93"
"2014","Lindseys","010-Womens","MD","4878","Carr, Slade","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4878","Carr, Slade","TotalUnits","7"
"2014","Lindseys","010-Womens","MD","4878","Carr, Slade","Variance","104.93"
"2014","Lindseys","010-Womens","MD","4878","Carr, Slade","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4209","Buchanan, Alma","TotalSales","492.42999999999995"
"2014","Lindseys","010-Womens","MD","4209","Buchanan, Alma","TotalSalesLY","372.55"
"2014","Lindseys","010-Womens","MD","4209","Buchanan, Alma","TotalUnits","61"
"2014","Lindseys","010-Womens","MD","4209","Buchanan, Alma","Variance","119.88"
"2014","Lindseys","010-Womens","MD","4209","Buchanan, Alma","Variance %","0.3217823110991813"
"2014","Lindseys","010-Womens","MD","4156","Wright, Howard","TotalSales","241.77"
"2014","Lindseys","010-Womens","MD","4156","Wright, Howard","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4156","Wright, Howard","TotalUnits","27"
"2014","Lindseys","010-Womens","MD","4156","Wright, Howard","Variance","241.77"
"2014","Lindseys","010-Womens","MD","4156","Wright, Howard","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4156","Barrett, Galvin","TotalSales","151.81"
"2014","Lindseys","010-Womens","MD","4156","Barrett, Galvin","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4156","Barrett, Galvin","TotalUnits","19"
"2014","Lindseys","010-Womens","MD","4156","Barrett, Galvin","Variance","151.81"
"2014","Lindseys","010-Womens","MD","4156","Barrett, Galvin","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4156","Buchanan, Alma","TotalSales","38.97"
"2014","Lindseys","010-Womens","MD","4156","Buchanan, Alma","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4156","Buchanan, Alma","TotalUnits","3"
"2014","Lindseys","010-Womens","MD","4156","Buchanan, Alma","Variance","38.97"
"2014","Lindseys","010-Womens","MD","4156","Buchanan, Alma","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4156","Carr, Slade","TotalSales","19.98"
"2014","Lindseys","010-Womens","MD","4156","Carr, Slade","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4156","Carr, Slade","TotalUnits","2"
"2014","Lindseys","010-Womens","MD","4156","Carr, Slade","Variance","19.98"
"2014","Lindseys","010-Womens","MD","4156","Carr, Slade","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4255","Petty, Perry","TotalSales","389.17"
"2014","Lindseys","010-Womens","MD","4255","Petty, Perry","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4255","Petty, Perry","TotalUnits","59"
"2014","Lindseys","010-Womens","MD","4255","Petty, Perry","Variance","389.17"
"2014","Lindseys","010-Womens","MD","4255","Petty, Perry","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4702","Buchanan, Alma","TotalSales","258.49"
"2014","Lindseys","010-Womens","MD","4702","Buchanan, Alma","TotalSalesLY","14"
"2014","Lindseys","010-Womens","MD","4702","Buchanan, Alma","TotalUnits","19"
"2014","Lindseys","010-Womens","MD","4702","Buchanan, Alma","Variance","244.49"
"2014","Lindseys","010-Womens","MD","4702","Buchanan, Alma","Variance %","17.46357142857143"
"2014","Lindseys","010-Womens","MD","4702","Hammond, Adria","TotalSales","109"
"2014","Lindseys","010-Womens","MD","4702","Hammond, Adria","TotalSalesLY","109"
"2014","Lindseys","010-Womens","MD","4702","Hammond, Adria","TotalUnits","9"
"2014","Lindseys","010-Womens","MD","4702","Hammond, Adria","Variance","0"
"2014","Lindseys","010-Womens","MD","4702","Hammond, Adria","Variance %","0"
"2014","Lindseys","010-Womens","MD","4702","Jordan, Keely","TotalSales","9.99"
"2014","Lindseys","010-Womens","MD","4702","Jordan, Keely","TotalSalesLY","9.99"
"2014","Lindseys","010-Womens","MD","4702","Jordan, Keely","TotalUnits","1"
"2014","Lindseys","010-Womens","MD","4702","Jordan, Keely","Variance","0"
"2014","Lindseys","010-Womens","MD","4702","Jordan, Keely","Variance %","0"
"2014","Lindseys","010-Womens","MD","4376","Long, Amy","TotalSales","250.79999999999998"
"2014","Lindseys","010-Womens","MD","4376","Long, Amy","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4376","Long, Amy","TotalUnits","20"
"2014","Lindseys","010-Womens","MD","4376","Long, Amy","Variance","250.8"
"2014","Lindseys","010-Womens","MD","4376","Long, Amy","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4376","Carr, Slade","TotalSales","87.94"
"2014","Lindseys","010-Womens","MD","4376","Carr, Slade","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4376","Carr, Slade","TotalUnits","10"
"2014","Lindseys","010-Womens","MD","4376","Carr, Slade","Variance","87.94"
"2014","Lindseys","010-Womens","MD","4376","Carr, Slade","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4376","Petty, Perry","TotalSales","25"
"2014","Lindseys","010-Womens","MD","4376","Petty, Perry","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4376","Petty, Perry","TotalUnits","7"
"2014","Lindseys","010-Womens","MD","4376","Petty, Perry","Variance","25"
"2014","Lindseys","010-Womens","MD","4376","Petty, Perry","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4203","Buchanan, Alma","TotalSales","233.78999999999996"
"2014","Lindseys","010-Womens","MD","4203","Buchanan, Alma","TotalSalesLY","221.78999999999996"
"2014","Lindseys","010-Womens","MD","4203","Buchanan, Alma","TotalUnits","41"
"2014","Lindseys","010-Womens","MD","4203","Buchanan, Alma","Variance","12"
"2014","Lindseys","010-Womens","MD","4203","Buchanan, Alma","Variance %","0.054105234681455436"
"2014","Lindseys","010-Womens","MD","4203","Carr, Slade","TotalSales","75.9"
"2014","Lindseys","010-Womens","MD","4203","Carr, Slade","TotalSalesLY","75.9"
"2014","Lindseys","010-Womens","MD","4203","Carr, Slade","TotalUnits","15"
"2014","Lindseys","010-Womens","MD","4203","Carr, Slade","Variance","0"
"2014","Lindseys","010-Womens","MD","4203","Carr, Slade","Variance %","0"
"2014","Lindseys","010-Womens","MD","4203","Ward, Kermit","TotalSales","32.5"
"2014","Lindseys","010-Womens","MD","4203","Ward, Kermit","TotalSalesLY","32.5"
"2014","Lindseys","010-Womens","MD","4203","Ward, Kermit","TotalUnits","7"
"2014","Lindseys","010-Womens","MD","4203","Ward, Kermit","Variance","0"
"2014","Lindseys","010-Womens","MD","4203","Ward, Kermit","Variance %","0"
"2014","Lindseys","010-Womens","MD","4876","Barrett, Galvin","TotalSales","332.78"
"2014","Lindseys","010-Womens","MD","4876","Barrett, Galvin","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4876","Barrett, Galvin","TotalUnits","24"
"2014","Lindseys","010-Womens","MD","4876","Barrett, Galvin","Variance","332.78"
"2014","Lindseys","010-Womens","MD","4876","Barrett, Galvin","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4277","Long, Amy","TotalSales","272.79"
"2014","Lindseys","010-Womens","MD","4277","Long, Amy","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4277","Long, Amy","TotalUnits","21"
"2014","Lindseys","010-Womens","MD","4277","Long, Amy","Variance","272.79"
"2014","Lindseys","010-Womens","MD","4277","Long, Amy","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4277","Barrett, Galvin","TotalSales","59.96"
"2014","Lindseys","010-Womens","MD","4277","Barrett, Galvin","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4277","Barrett, Galvin","TotalUnits","4"
"2014","Lindseys","010-Womens","MD","4277","Barrett, Galvin","Variance","59.96"
"2014","Lindseys","010-Womens","MD","4277","Barrett, Galvin","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4375","Petty, Perry","TotalSales","225.79"
"2014","Lindseys","010-Womens","MD","4375","Petty, Perry","TotalSalesLY",
"2014","Lindseys","010-Womens","MD","4375","Petty, Perry","TotalUnits","55"
"2014","Lindseys","010-Womens","MD","4375","Petty, Perry","Variance","225.79"
"2014","Lindseys","010-Womens","MD","4375","Petty, Perry","Variance %","NaN"
"2014","Lindseys","010-Womens","MD","4375","Buchanan, Alma","TotalSales","47.940000000000005"
"2014","Lindseys","010-Womens","MD","4375","Buchanan, Alma","TotalSalesLY",
